,总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),净资产收益率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重(%),非主营比重(%),主营利润比重(%),流动比率(%),速动比率(%),现金比率(%),利息支付倍数(%),资产负债率(%),长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),基本每股收益(元),每股净资产(元),每股经营活动产生的现金流量净额(元),主营业务收入(万元),主营业务利润(万元),营业利润(万元),投资收益(万元),营业外收支净额(万元),利润总额(万元),净利润(万元),净利润(扣除非经常性损益后)(万元),经营活动产生的现金流量净额(万元),现金及现金等价物净增加额(万元),总资产(万元),流动资产(万元),总负债(万元),流动负债(万元),股东权益不含少数股东权益(万元),净资产收益率加权(%),应收账款周转率(次),应收账款周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),存货周转天数(天),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),code
49,2.16,58.55,2.31,7.59,6.9,40.04,5.46,3.15,14.52,2.9,2.16,60.02,49.89,0.68,843.95,2.7,2.43,57,1357.63,25.44,0.03,74.56,1.12,590.01,34.13,55.67,1.47,50.34,56.5,30.2,428.86,13.09,9.79,42.15,3.78,13.21,0.15,1.42,0.11,142077,83183,9806,17,51,9856,8248,8089,10554,23150,358557,207516,91229,76722,261935,3.2,1.72,156.97,2.97,2.0,0.42,90.88,637.85,0.75,362.37,0.07,0.03,1.36,0.12,13.76,900904
50,6.6,68.83,6.84,18.32,16.14,29.77,13.32,8.78,66.98,8.78,6.6,70.37,52.66,5.15,448.17,3.32,3.05,53.83,-17949.88,24.84,,75.16,,515.62,33.04,,,65.21,33.01,30.11,,14.5,28.73,25.49,11.43,7.37,0.67,5.55,0.24,43580,29999,7036,687,-342,6694,5805,5406,3360,2203,87941,66124,21842,19904,66098,9.12,2.41,112.17,2.78,2.13,0.51,97.24,525.8,0.69,390.17,0.08,0.04,0.58,0.15,16.88,002864
51,2.47,83.87,2.55,16.06,13.72,15.13,11.22,3.25,16.3,3.21,2.47,85.04,69.11,11.37,612.49,2.55,1.82,29.07,888.21,23.07,0.53,76.93,8.48,622.3,29.99,86.48,9.93,77.68,96.02,24.33,509.88,12.88,2.27,-11.95,6.7,5.18,0.16,1.36,-0.06,140412,117757,19270,2230,-44,19226,15829,13303,6423,-12898,637633,166626,147104,65253,486994,3.3,2.08,129.53,0.46,1.18,0.23,583.03,1189.43,0.83,323.55,0.05,0.01,0.41,0.04,9.84,000766
52,3.75,60.35,3.65,11.92,10.35,38.18,7.93,4.74,21.45,4.67,3.75,62.67,47.39,-7.56,581.82,2.83,2.21,26.53,-17707.02,19.59,0,80.41,0.01,373.13,24.37,50.4,0.01,65.73,60.9,22.39,426.05,21.4,-7.69,-44.02,-11.14,-13.21,0.22,4.8,0.37,235160,141913,24348,-1887,43,24391,18883,16680,62775,-29146,496873,253565,97360,89470,398675,4.55,3.2,84.27,1.61,1.56,0.46,167.71,586.57,0.87,311.17,0.27,0.13,3.37,0.64,70.16,000989
53,10.84,65.18,10.92,28.21,23.27,33.46,19.48,15.86,202.71,15.59,10.84,47.3,48.22,33.67,278.24,1.74,1.42,36.35,-26542.82,30.51,0.0,69.49,0.0,447.88,43.9,25.38,0.0,66.38,74.9,39.71,256.04,13.65,7.87,74.51,17.52,9.81,2.01,3.42,0.16,1018732,664056,237042,78744,1625,238667,196939,117557,151890,-99036,1831400,878080,558687,505434,1242081,16.85,4.3,62.76,2.19,0.54,0.56,123.49,481.63,1.17,230.02,0.15,0.08,0.77,0.27,30.05,000999
54,7.36,81.11,7.49,74.18,39.83,18.01,34.17,8.76,21.44,8.76,7.36,82.44,34.79,2.51,203.68,3.34,3.01,161.99,-1936.72,15.98,0.07,84.02,2.15,433.27,19.02,62.5,2.49,69.38,64.09,19.02,605.52,19.62,-6.74,-5.49,51.46,46.36,0.21,2.45,-0.14,22574.0,18309.0,8991.0,228.0,-2.0,8989.0,7713.0,7318.0,-5207.0,-14739.0,104770.0,48347.0,16740.0,14490.0,88030.0,9.06,1.21,222.99,0.81,0.67,0.22,334.95,1232.31,0.46,586.32,-0.23,-0.05,-0.68,-0.31,-35.93,688098
55,4.6,83.33,4.69,20.84,17.22,15.83,16.59,5.31,39.62,5.31,4.6,84.66,63.13,11.51,501.16,3.68,2.77,181.9,-2119.09,13.4,0.08,86.6,2.69,499.68,15.48,56.47,3.54,70.59,64.68,13.8,396.01,17.16,5.97,-4.99,16.32,14.33,0.4,4.17,0.91,34369,28639,5917,860,-203,5715,5701,4308,12433,11150,123967,54535,16617,14817,107350,5.53,7.29,37.06,0.43,1.21,0.28,627.62,955.08,0.64,423.2,0.36,0.1,2.18,0.75,83.91,603896
56,5.18,48.3,5.26,8.49,7.8,50.9,6.39,8.78,48.39,8.73,5.18,49.7,40.79,5.75,614.76,1.79,1.3,44.59,2360.36,40.64,0.06,59.36,1.62,452.04,68.48,58.98,2.65,56.04,60.59,62.99,252.68,13.04,14.15,35.85,8.71,8.17,0.47,3.12,-0.26,576516,278445,44983,2297,310,45293,35982,31089,22583,-1198,710648,455094,288839,254195,409645,9.11,4.58,58.97,2.43,4.12,0.82,111.26,327.79,1.32,204.93,0.04,0.03,0.61,0.08,8.88,600422
57,-10.04,73.93,-5.42,-4.7,-4.3,24.49,-12.06,-10.01,-15.54,-11.1,-10.04,75.94,88.84,-161.62,-1367.83,7.84,7.84,178.84,792.48,9.53,0.24,90.47,6.47,13587.87,10.54,35.74,15.28,56.08,33.23,9.86,145.64,0.63,-57.77,-426.42,-40.55,-61.17,-0.12,0.89,-0.04,10818,7997,-465,1064,-119,-585,-994,-2017,-987,-2827,12998,9091,1239,1159,9929,-9.53,4.64,58.24,2.51,112.26,0.45,107.54,600.53,0.55,489.75,-0.09,-0.08,0.83,-0.8,-85.12,000004
58,1.91,63.93,1.89,6.02,5.5,35.02,4.32,2.58,13.03,2.45,1.91,86.83,55.79,2.95,1156.21,2.68,2.2,47.78,1310.1,22.01,-0.07,77.99,1,193.33,28.22,139.1,2.57,71.16,72.46,20.79,154.13,0,30.88,137.7,-1.84,-4.79,0.14,0.0,0.0,311792,199314,17161,430,78,17239,14209,12971,20981,-16458,704822,306489,155122,114300,549888,2.62,2.56,105.55,1.95,0.68,0.44,138.25,617.43,0.99,271.52,0.07,0.03,1.56,0.14,18.36,300158
59,6.42,64.7,6.55,19.93,15.8,33.52,13.17,7.26,47.45,7.23,6.42,59.54,43.69,3.83,411,6.67,5.05,97.75,119707.19,11.09,0.0,88.91,0.0,225.72,12.47,79.79,0.0,65.48,48.34,9.62,277.32,25.78,13.62,2.5,4.62,5.44,0.48,3.03,0.58,434718,281255,68680,2871,-249,68431,57493,53956,32023,-3285,891078,508114,98796,76191,791367,7.36,4.37,61.78,1.21,1.13,0.5,223.44,542.5,0.87,309.92,0.07,0.04,0.56,0.32,42.03,002603
60,4.43,30.95,4.92,15.34,12.05,68.28,11.39,7.66,33.27,6.96,4.43,31.69,17.61,28.69,232.85,1.37,1.09,16.53,973.79,36.29,0.29,63.71,3.47,249.85,56.96,83,5.17,70.99,87.52,56.27,261.74,25.77,28.27,1.86,6.69,32.88,0.33,10.14,0.07,45707,14145,5509,1177,566,6075,5198,4584,12208,587,117445,51958,42621,38026,67827,7.84,2.65,101.71,2.95,1.05,0.43,91.53,625.29,0.88,305.53,0.27,0.1,2.34,0.29,32.1,300501
61,5.96,51.47,6.11,44.46,27.32,47.37,24.72,7.87,31.43,7.87,5.96,51.29,12.45,2.12,189.86,2.89,1.94,144.8,-396.93,24.23,0.23,75.77,2.82,351.55,31.99,79.89,4.92,66.03,43.68,30.53,206.73,23.08,31.88,55.48,9.04,7.33,0.31,2.03,0.78,20343,10470,5558,160,-43,5515,5028,4431,7508,-783,84350,56434,20442,19513,63908,8.13,3.06,88.31,0.61,0.71,0.25,440.17,1091.79,0.37,730.32,0.37,0.09,1.49,0.37,38.48,603229
62,6.31,68.64,6.64,21.35,17.23,30.24,14.55,7.47,17.44,7.28,6.31,69.73,48.72,1.89,401.51,4.25,3.37,106.98,-59193.15,13.38,0.01,86.62,0.36,166.26,15.44,55.23,0.42,82.56,55.46,14.52,771.7,0,18.89,11.82,3.88,7.37,0.17,0.59,0.03,360206,247247,62047,1634,-469,61579,51626,50734,22607,-3066,830813,431707,111126,101507,691519,7.76,1.94,138.92,1.42,0.53,0.46,189.97,591.85,0.88,308.43,0.06,0.03,0.43,0.2,22.27,300026
63,4.85,92.89,5.21,29.82,18.71,6.46,15.63,8.37,48.46,8.16,4.85,94.46,55.3,0.62,499.05,1.23,1.05,75.84,1127.7,40.55,1.8,59.45,6.99,384.44,68.21,118.86,10.52,79.58,132.83,40.59,361.65,15.65,34.05,34.52,9.54,23.62,0.5,3.33,0.9,124344,115498,23259,259,-116,23143,19854,18110,38899,21549,400463,84213,162385,68627,237070,8.72,15.38,17.56,0.6,1.27,0.33,451.58,810.32,1.76,153.83,0.31,0.1,2,0.24,56.68,300558
64,8.8,77.72,8.77,39.53,23.77,20.96,19.37,10.96,66.01,10.26,8.8,47.28,38.31,0.4,324.52,4.4,3.69,138.05,23704.29,14.21,0.09,85.79,2.86,248.22,16.57,65.12,3.22,69.14,67.29,14.54,697.5,27.04,0.82,-39.82,3.24,3.51,0.69,1.47,0.17,356418,277005,84710,-306,648,85358,71694,66194,126233,39627,784294,331586,111479,75435,654429,10.94,4.27,63.21,1.36,1.28,0.45,198.84,596.42,1.06,255.85,0.35,0.16,1.83,1.13,167.34,002294
65,3.13,58.98,3.29,15.93,13.81,40.21,11.57,6.74,95.81,6.47,3.13,60.49,46.45,52.89,423.18,1.21,1.01,53.33,552.26,51.7,2.16,48.3,11.22,475.76,107.02,117.94,18.85,60.56,145.34,74.16,251.2,9.85,17.01,4.98,14.92,14.68,0.81,6.22,0.03,2122762,1252052,293126,153748,2739,295865,206370,172239,232836,247986,7856930,2341032,4061709,1932747,3063375,7.21,5.25,51.43,2.39,1.98,0.28,113.01,948.37,1.03,263.36,0.11,0.03,0.95,0.06,12.05,600196
66,1.38,53.22,1.35,11.17,8.72,45.09,6.35,0.81,5.45,1.59,1.38,59.6,31.84,-3.25,605.87,3.96,3.5,141.07,-1281.6,13.26,0.2,86.74,9.8,241.34,15.29,37.59,12.47,82.78,61.9,13.48,310.13,30.52,-30.89,-71.88,-2.14,-4.78,0.03,0.73,0.19,36182,19256,3156,-125,22,3178,1077,898,9061,520,166412,77060,22068,19459,132126,0.83,1.25,215.45,1.73,0.91,0.21,155.7,1265.82,0.45,600.53,0.25,0.05,3.95,0.41,46.57,300289
67,6.46,77.44,6.61,17.48,13.43,20.9,11.28,9.8,64.05,9.61,6.46,79.64,54.17,0.21,577.5,1.51,1.35,20.97,1551.23,32.82,0,67.18,0,186.42,48.86,75.12,0,70.6,78.87,46.36,313.05,34.28,22.21,18.03,1.57,9.71,0.63,3.95,0.12,336580,260641,45207,171,-75,45133,37349,35948,76363,650,587887,276412,192958,183101,381104,9.78,2.88,93.91,2.63,1.15,0.59,102.57,460.52,1.2,224.55,0.23,0.13,2.01,0.4,41.71,600557
68,1.34,73.34,1.31,6.54,5.49,26.15,4.18,1.56,1.16,1.83,1.34,13.76,56.94,-1.2,1340.86,3.05,0.72,13.95,704.8,26.81,0,73.19,0,326.63,36.63,25.15,0,74.16,25.15,36.59,355.8,25.34,1.56,-11.71,-1.37,-1.05,0.01,2.06,-0.06,28579,20961,1570,-12,-7,1563,948,504,1066,-602,89460,72991,23985,23957,60867,1.57,2.24,120.79,0.13,0.24,0.31,2056.36,859.87,0.38,705.33,0.04,0.01,0.89,0.04,4.45,000518
69,16.17,53.48,16.53,53.28,32.97,45.62,28.07,23.53,243.82,23.53,16.17,52.04,15.12,-2.08,162.87,1.84,0.93,31.06,55060.37,31.29,,68.71,,231.65,45.54,,,62.47,68.57,41.94,,27.33,57.71,463.43,39.26,18.35,2.48,7.26,0.47,158283,84657,52179,-881,-201,51977,44433,43628,38994,-10870,274787,145320,85981,79180,188806,26.71,4.71,57.28,1.1,1.4,0.59,246.55,458.64,1.04,259.12,0.25,0.14,0.88,0.45,49.25,300702
70,6.83,31.36,7.15,11.12,9.58,67.98,7.97,11.84,36.62,11.84,6.83,32.12,16.97,0.07,329.43,1.52,1.17,35.95,8740.51,42.34,0.85,57.66,3.28,187.16,73.42,98.25,6.41,45.74,69.97,68.14,189.55,31.01,15.99,57.87,12.26,8.92,0.37,3.15,0.49,541522,169824,51891,378,-341,51550,43161,42728,108332,-1831,632305,377177,267692,248455,364613,12.37,5.05,53.51,4.16,1.85,0.9,64.89,301,1.58,170.68,0.2,0.17,2.51,0.4,43.6,000739
71,4.75,72.79,4.87,19.4,15.29,25.88,13.43,7.24,20.52,7.13,4.75,30.43,51.62,0.02,476.13,2.4,1.18,66.52,794.65,33.35,0.13,66.65,4.96,349.69,50.03,47.48,6.92,67.14,51.01,48.78,294.17,17.09,24.11,19.29,8.39,9.9,0.21,1.9,-0.64,142875,104005,21840,225,4,21844,19423,18806,-19509,-28607,403588,266359,134590,111214,268213,7.46,4.7,57.49,0.3,0.56,0.36,889.33,744.62,0.54,497.7,-0.14,-0.05,-1.02,-0.15,-17.54,300255
72,2.26,59.83,2.22,17.16,14.34,37.63,11.44,2.52,17.36,2.56,2.26,62.65,42.81,-0.03,420.19,2.77,2.15,112.79,-3615.78,11.84,0.02,88.16,0.26,538.69,13.43,85.78,0.29,63.44,86.03,10.19,1016.09,16.52,-0.15,4.2,4.78,3.48,0.17,2.86,0.1,60972,36480,8744,60,-62,8682,6744,6546,10389,-3898,308540,74523,36535,26904,267961,2.52,11.96,22.57,1.41,0.82,0.19,191.08,1389.6,0.74,362.51,0.17,0.03,1.49,0.28,38.61,300434
73,10.95,64.82,11.22,38.87,25.95,34.78,21.75,13.71,90.38,13.22,10.95,65.18,31.24,-1.4,251.13,3.82,3.22,50.8,-4374.66,17.18,0.02,82.82,1.06,577.78,20.75,48.72,1.26,69.19,49.35,19.99,573.95,14.24,23.51,27.81,13.7,12.17,0.86,4.44,0.29,142407,92315,36954,-321,-193,36761,29017,28081,13526,-79527,282916,167300,48614,43826,211633,14.17,4,67.52,2.32,2.51,0.52,116.32,523.36,0.83,326.72,0.1,0.05,0.44,0.28,30.86,300482
74,3.19,61.35,3.19,8.92,8.09,37.67,6.94,4.65,21.25,4.55,3.19,13.94,51.49,3.96,762.82,2.23,1.77,48.68,816.22,29.9,0.21,70.1,5.29,100.87,42.65,72.09,7.01,78.8,77.52,36.75,372.25,33.81,12.75,-6.89,3.82,2.16,0.21,2.28,0.28,378290,232076,30599,1379,-175,30423,25399,21477,-17637,-68655,824263,376322,246424,168761,545630,4.7,5.43,49.71,1.99,1.04,0.46,135.88,588.36,1.01,267.62,-0.05,-0.02,-0.67,-0.07,-10.45,002435
75,2.09,48.85,2.1,11.23,9.87,48.52,8.09,2.9,7.24,2.9,2.09,50.96,36.46,-0.36,496.56,3.47,3.03,216.96,-649.29,28.12,0.06,71.88,2.41,364.19,39.11,56.32,3.24,56.57,58.2,26.68,436.37,19.95,66.31,345.0,4.36,1.12,0.07,1.73,0.17,21423,10466,2115,528,-8,2108,1733,1596,2001,-1512,83057,48307,23352,13930,59705,2.95,20.7,13.04,1.61,0.94,0.26,167.96,1038.06,0.44,611.27,0.09,0.02,1.15,0.09,14.37,000590
76,3.17,46.5,3.15,16.11,13.93,52.18,11.37,3.34,34.73,3.45,3.17,48.17,32.4,11.06,336.05,10.89,9.62,235.39,-3313.31,8.14,0,91.86,0.18,1528.71,8.86,16.68,0.2,53.18,23.07,7.88,1247.67,6.03,22.91,1.21,8.08,9.16,0.32,7.17,-0.52,30500,14182,4248,494,-28,4220,3233,2818,-2699,-3385,109423,86235,8906,7916,96752,3.29,1.41,191.46,1.58,2.78,0.28,170.62,975.79,0.34,784.88,-0.09,-0.02,-0.78,-0.3,-34.09,603139
77,4.02,22.38,3.91,12.08,10.44,76.79,9.16,5.84,19.07,5.6,4.02,23.05,9.04,4.14,213.77,2.2,1.62,41.13,2516.7,28.27,,71.73,,735.58,39.4,,,49.46,56.25,37.72,,9.19,0.37,-37.05,0.23,-4.8,0.2,3.37,1.32,35168,7870,3673,144,9,3681,3321,3152,656,-13549,80238,47862,22680,21709,56914,5.79,2.56,105.29,2.37,2.87,0.43,113.78,632.76,0.64,419.06,0.02,0.01,0.2,0.03,3.02,603880
78,9.33,79.88,9.53,15.89,13.22,18.51,11.31,12.21,64.55,12.21,9.33,82.09,63.21,0.72,603.43,1.67,1.2,53.74,2415.52,23.6,0.3,76.4,5.53,197.61,30.9,78.96,6.79,78.74,82,29.31,423.55,38.34,30.24,24.33,13.32,12.4,0.65,4.2,0.08,68460,54685,9049,52,13,9062,7746,7538,4367,-85,83051,31022,19603,18594,63448,12.78,7.66,35.26,1.66,1.45,0.84,162.8,320.4,2.31,116.92,0.06,0.05,0.56,0.22,23.49,300584
79,0.68,74.11,0.71,14.57,12.7,23.54,10.28,1.67,5.73,1.67,0.68,79.16,60.75,9.19,587.11,1.91,0.52,0.28,142.22,58.99,0.41,41.01,15.48,293.93,143.83,38.33,27.4,77.86,52.8,137.72,170.04,13.96,-44.19,-77.73,-1.63,14.55,0.06,3.66,-0.13,71314,52852,9057,882,-55,9002,7337,2706,-47540,-11767,1070611,838754,631521,438942,438806,2,0.66,407.24,0.03,0.4,0.07,9818.18,3901.73,0.09,3037.12,-0.67,-0.04,-6.48,-0.08,-10.83,002118
80,2.22,39.17,2.34,14.7,15.08,59.55,12.79,2.51,9.22,2.76,2.22,44.77,40.83,65.03,262.06,1.79,1.47,51.98,-4746.24,19.51,0.05,80.49,0.42,1132.39,24.23,103.37,0.52,50.39,103.57,11.55,990.62,7.0,8.6,0.56,14.88,12.87,0.08,2.32,-0.03,86977,34065,13120,8575,-121,12999,9594,5188,-10326,-9286,500535,83269,97633,46539,381756,2.65,4.09,66.06,3.51,1.72,0.18,77,1477.02,1.01,267.75,-0.12,-0.02,-0.93,-0.11,-22.19,600851
81,0.49,22.18,0.49,2.08,1.91,76.86,0.69,0.08,2.32,1.03,0.49,23.5,20.28,61.84,1085.16,1.19,0.86,10.92,687.05,52.27,0.04,47.73,0.33,166.32,109.51,89.48,0.68,37.58,90.09,101.37,198.41,28.86,4.45,-79.65,-11.59,-0.39,0,4.27,0.06,846428,187724,16146,9544,1153,17299,426,-3297,-14896,-142249,1191556,679191,622814,572622,521318,0.08,2.85,94.58,3.68,1.66,0.71,73.4,379.85,1.21,223.21,-0.02,-0.01,-2.55,-0.02,-2.6,600664
82,4.28,37.94,4.29,17.14,14.24,60.91,11.48,8.59,22.56,8.1,4.28,22.03,21,-0.02,266.54,1.07,0.74,36.57,797.59,47.15,2.79,52.85,7.14,60.18,89.23,104.77,11.91,58.35,118.93,78.97,189.28,52.16,12.39,7.64,1.27,4.89,0.23,2.03,0.14,124863,47371,17776,0.0,-3,17772,14326,13603,22911,-7648,334722,124352,157836,115780,166850,8.62,4.33,62.43,2.01,0.78,0.37,134.48,722.5,0.98,276.7,0.18,0.07,1.6,0.15,19.79,002688
83,9.78,53.05,9.65,30.12,22.07,46.15,19.6,16.64,46.07,16.37,9.78,52.78,30.22,9.48,228.22,1.61,0.76,26.56,974,40.25,-1.35,59.75,0.76,181.34,67.37,112.13,1.67,63.98,64.31,64.07,188.33,29.9,1.09,61.26,23.37,-1.94,0.47,1.16,0.22,64060,33984,14139,660,752,14891,12732,11077,10633,-2422,128419,79075,51693,49159,76505,18.15,4.3,62.79,0.73,0.99,0.49,368.25,548.33,0.83,325.3,0.17,0.08,0.85,0.21,21.63,000403
84,4.2,40.9,4.43,23.93,18.65,57.99,14.56,13.93,85.46,14.01,4.2,41.62,17.73,-0.42,222.43,0.74,0.49,22.08,333.61,70.02,-1.81,29.98,22.33,93.16,233.51,124.46,42.69,65.18,217.16,231.88,136.63,32.15,55.43,70.47,14.24,58.62,0.82,4.68,0.78,98574,40313,18383,183,-258,18124,13743,13441,15523,12130,341607,119177,239181,161227,98641,14.6,3.34,80.96,1.38,0.63,0.3,195.72,887.87,0.91,295.57,0.16,0.05,1.08,0.06,9.63,603520
85,6.4,59.96,6.46,23.87,18.41,39.33,15.75,8.37,76.4,8.54,6.4,66.79,39.3,3.33,316.57,3.39,2.68,63.73,3532.74,25.09,0.15,74.91,6.42,141.44,33.5,48.7,7.9,66.65,52.87,32.39,398.08,47.28,24.64,10.99,6.83,-0.31,0.74,1.42,0.99,210227,126044,38697,205,1119,39815,31842,30051,-25453,-60500,517659,312650,129905,92336,380401,8.57,3.37,80.12,1.32,0.6,0.41,204.7,658.22,0.68,396.42,-0.12,-0.05,-0.77,-0.2,-27.57,300294
86,-1.73,26.29,-1.69,-2.7,-3.04,73.4,-5.32,-6.65,-7.81,-5.48,-1.73,45.81,28.8,-1.11,-950.57,0.69,0.6,5.59,71.44,68.49,-1.64,31.51,17.97,316.53,217.38,152.77,36.33,73.77,239.92,169.28,177.41,18.37,-1.16,28.03,-33.19,-13.4,-0.09,1.44,0.0,273921,72022,-8333,-672,757,-7577,-16949,-18214,42683,-15860,843175,205790,577511,298169,254882,-6.45,1.89,142.61,6.81,0.55,0.32,39.65,847.19,1.26,214.63,0.16,0.05,0.01,0.07,14.32,002219
87,6.5,48,6.64,20.77,17.09,51.01,13.94,8.68,101.21,9.02,6.5,49.37,30.22,-0.07,281.12,3.69,2.33,178.98,-4410.15,27.89,0.03,72.11,1.96,674.42,38.67,29.09,2.65,57.59,29.89,32.2,422.83,10.53,-4.95,-4.18,8.69,5.33,0.62,3.2,0.34,995891,478034,170205,47,-161,170044,85013,84239,187546,126608,2134470,1674462,595250,453707,979368,8.76,7.64,35.35,0.82,3.19,0.48,331.25,566.99,0.61,444.08,0.19,0.09,1.35,0.32,41.34,600085
88,9.25,35.68,9.32,30.28,23.04,63.31,20.24,12.26,47.81,11.54,9.25,31.8,12.24,5.9,153.88,2.87,2.59,63.53,-19109.75,19.85,,80.15,,133.69,24.76,,,89.2,68.47,19.6,,47.79,5.65,19.09,7.38,6.79,0.45,2.76,0.65,32878,11729,7576,403,46,7622,6222,5285,3469,-1501,71928,32455,14275,11301,50745,12.45,6.5,41.51,6.07,1.18,0.46,44.46,586.83,0.96,280.43,0.11,0.05,0.52,0.24,30.7,300452
89,2.37,43.52,2.35,12.53,10.58,55.29,8.53,4.89,15.41,4.71,2.37,43.26,30.22,10.32,400.74,1,0.85,22.18,537.44,49.57,-146.02,50.43,16.41,165.71,98.31,101.91,24.55,73.99,135.07,96,185.37,29.68,7.2,0.97,-0.54,4.2,0.13,3.56,0.45,57824,25165,6118,487,161,6280,4128,3305,9508,761,207848,66283,103038,66517,84386,4.99,3.06,88.35,3.33,0.58,0.28,81.11,981.46,0.92,294.28,0.16,0.05,1.93,0.09,14.29,603222
90,7.16,29.2,8.86,21.39,18.42,70.3,16.34,9.47,276.92,9.42,7.16,29.04,14.98,33.08,159.17,3.85,2.73,113.52,6038.19,24.03,0,75.97,0.01,2029.57,31.64,20.62,0.01,64.43,20.62,28.86,451.66,3.72,9.75,29.95,94.2,69.27,2.77,9.46,0.65,2164617,632117,398626,132852,-1504,397122,354187,233637,15390,668518,4943788,4169263,1188212,1083413,3741536,8.7,11.5,23.47,1.37,7.83,0.54,196.39,497.79,0.63,430.21,0.01,0,0.04,0.01,1.42,000538
91,0.56,42.56,0.57,4.07,3.74,56.57,4.73,2.18,1.59,1,0.56,46.3,36.08,179.87,1117.07,1.21,1.06,4.61,162.09,43.83,0.26,56.17,8.19,263.37,78.02,64.13,10.98,63.57,91.45,71.55,322.05,22.11,10.58,-70.0,-4.1,3.05,0.04,2.09,0.18,21647,9214,810,1469,15,825,2341,1872,13647,-1317,183286,89129,80330,73663,107240,2.19,2.74,98.42,1.03,0.35,0.12,261.32,2233.25,0.26,1046.92,0.63,0.07,13.32,0.17,18.53,603718
92,4.22,30.47,4.27,7.89,7.13,68.53,5.81,8.25,41.09,8.47,4.22,26.59,19.69,0.38,433,1.02,0.66,29.76,1099.33,50.1,16.56,49.9,11.43,205.27,100.42,104.98,18.64,52.04,129.04,92.91,201.08,22.83,11.1,20.92,8.95,5.35,0.38,1.82,0.17,439915,134041,31375,536,-419,30956,23860,21003,29339,-13304,604925,215433,303094,211257,289334,8.53,9.87,27.37,3.54,0.66,0.74,76.37,367.2,1.95,138.2,0.07,0.05,1.15,0.1,13.89,000756
93,10.24,49.84,10.02,55.73,34.53,49.27,29.04,12.22,42.63,12.22,10.24,17.94,11.55,-1.65,144.92,3.12,2.26,152.29,-2099.32,16.26,2.62,83.74,16.28,76.06,19.42,93.19,40.96,80.87,62.17,18.34,135.07,30.85,15.11,42.87,4.35,-2.58,0.45,2.73,-0.18,237596,118412,82046,-1013,-337,81709,69009,67361,44946,46031,674130,323176,109624,103529,564506,12.7,4.66,57.88,1.3,1.03,0.34,207.52,782.84,0.68,395.78,0.19,0.07,0.65,0.41,43.41,002099
94,2.16,58.55,2.31,7.59,6.9,40.04,5.46,3.15,14.52,2.9,2.16,60.02,49.89,0.68,843.95,2.7,2.43,57,1357.63,25.44,0.03,74.56,1.12,590.01,34.13,55.67,1.47,50.34,56.5,30.2,428.86,13.09,9.79,42.15,3.78,13.21,0.15,1.42,0.11,142077,83183,9806,17,51,9856,8248,8089,10554,23150,358557,207516,91229,76722,261935,3.2,1.72,156.97,2.97,2.0,0.42,90.88,637.85,0.75,362.37,0.07,0.03,1.36,0.12,13.76,600613
95,5.51,77.25,5.7,13.81,12.28,21.54,9.1,8.32,46.89,8.1,5.51,79.87,64.62,6.62,640.31,2.28,2,64.9,-83721.6,31.95,,68.05,,257.69,46.95,,,64.06,51.81,41.77,,27.66,3.52,-17.92,-5.83,6.62,0.48,5.27,0.2,163113,125997,20028,1654,-351,19677,15076,10281,27930,4335,269326,174368,86046,76557,181280,7.99,7.53,35.86,1.77,1.61,0.63,152.16,430.97,0.96,280.49,0.17,0.1,1.88,0.32,36.48,002900
96,1.83,38.53,1.92,3.44,3.39,60.88,2.46,3.48,7.27,3.5,1.83,39.51,34.2,-11.72,1171.94,1.88,1.62,52.26,1661.08,47.71,-0.78,52.29,13.36,820.97,91.23,155.59,38.78,70.18,20.51,90.96,123.36,6.73,9.0,14.77,3.16,13.39,0.07,1.77,0.02,176262,67910,5977,-497,-183,5795,4337,4468,-2059,6871,237208,211771,113165,112830,124568,3.51,1.87,144.52,4.36,7.64,0.78,61.93,345.8,0.88,307.41,-0.01,-0.01,-0.48,-0.02,-1.82,000788
97,1.03,55.94,0.96,3.75,3.8,42.36,2.59,1.18,2.39,1.26,1.03,45.6,46.25,-11.97,1653.27,2.83,2.45,56.62,330.05,18.1,0.03,81.9,1.07,92.33,22.11,63.24,1.29,79.48,64.07,21.84,535.42,0,8.4,10.39,0.46,-15.71,0.02,1.23,0.05,109129,61047,4147,12,-454,3693,2550,2677,17964,-35620,274211,130340,49642,46106,217033,1.22,1.84,146.9,2.49,0.44,0.37,108.29,728.94,0.74,362.85,0.16,0.07,6.35,0.36,38.96,300110
